Processed by Rodrigo Alejandro Garcia (UWA), rodrigo.garcia@uwa.edu.au
acquisition id,00000,00001,00002,00003,00004,00005,00006,00007,00008,00009,00010,00011,00012,00013,00014,00015,00016,00017,00018,00019,00020,00021,00022,00023,00024,00025,00026,00027,00028,00029,00030,00031,00032,00033,00034,00035,00036,00037,00038
UTC datetime,2021-11-13T03:18:53,2021-11-13T03:18:56,2021-11-13T03:19:00,2021-11-13T03:19:03,2021-11-13T03:19:06,2021-11-13T03:19:10,2021-11-13T03:19:13,2021-11-13T03:19:16,2021-11-13T03:19:20,2021-11-13T03:19:23,2021-11-13T03:19:26,2021-11-13T03:19:30,2021-11-13T03:19:33,2021-11-13T03:19:36,2021-11-13T03:19:40,2021-11-13T03:19:43,2021-11-13T03:19:46,2021-11-13T03:19:50,2021-11-13T03:19:53,2021-11-13T03:19:56,2021-11-13T03:20:00,2021-11-13T03:20:03,2021-11-13T03:20:06,2021-11-13T03:20:10,2021-11-13T03:20:13,2021-11-13T03:20:16,2021-11-13T03:20:20,2021-11-13T03:20:23,2021-11-13T03:20:26,2021-11-13T03:20:30,2021-11-13T03:20:33,2021-11-13T03:20:36,2021-11-13T03:20:40,2021-11-13T03:20:43,2021-11-13T03:20:46,2021-11-13T03:20:50,2021-11-13T03:20:53,2021-11-13T03:20:56,2021-11-13T03:20:59
latitude (deg. north),-32.309909,-32.309915,-32.309923,-32.309929000000004,-32.309935,-32.30994053333333,-32.30993913333334,-32.309937733333335,-32.30993586666667,-32.30993446666667,-32.309933066666666,-32.3099312,-32.3099298,-32.309928400000004,-32.309926833333336,-32.30992633333334,-32.30992583333334,-32.309925166666666,-32.30992466666667,-32.30992416666667,-32.309923500000004,-32.309923,-32.3099225,-32.30992153333333,-32.309920133333335,-32.30991873333333,-32.30991686666667,-32.309915466666666,-32.309914066666664,-32.3099122,-32.3099108,-32.3099094,-32.30990773333333,-32.30990693333333,-32.309906133333335,-32.309905066666666,-32.30990426666666,-32.30990346666667,-32.309902666666666
longitude (deg. east),115.86407386666666,115.86408776666667,115.8641063,115.8641202,115.8641341,115.86415333333333,115.86416933333334,115.86418533333334,115.86420666666666,115.86422266666666,115.86423866666667,115.86426,115.86427599999999,115.86429199999999,115.86431556666666,115.86433826666666,115.86436096666667,115.86439123333334,115.86441393333334,115.86443663333333,115.8644669,115.8644896,115.8645123,115.86454090000001,115.86455860000001,115.8645763,115.8645999,115.8646176,115.8646353,115.8646589,115.8646766,115.8646943,115.86471593333333,115.86472773333332,115.86473953333333,115.86475526666666,115.86476706666666,115.86477886666667,115.86479066666666

spectral units,reflectance (dimensionless)
wavelength (nm),00000,00001,00002,00003,00004,00005,00006,00007,00008,00009,00010,00011,00012,00013,00014,00015,00016,00017,00018,00019,00020,00021,00022,00023,00024,00025,00026,00027,00028,00029,00030,00031,00032,00033,00034,00035,00036,00037,00038
360.0,0.0106620518490672,0.0102078765630722,0.00842079147696495,0.00871755182743073,0.0102598704397678,0.0102010304108262,0.0103783942759037,0.0121843433007598,0.0115573797374964,0.0107257133349776,0.011445458047092,0.0113256853073835,0.00987757090479136,0.0106276096776128,0.0100139891728759,0.0109547730535269,0.0106994519010186,0.0108460271731019,0.0121987853199244,0.00838082376867533,0.0100146466866136,0.00870449095964432,0.0117445699870586,0.0122179724276066,0.0108254747465253,0.0117154084146023,0.0101151764392853,0.0113649796694517,0.0102060260251164,0.0111528178676963,0.0105870310217142,0.0115046836435795,0.0122041879221797,0.00944643002003431,0.0124431466683745,0.0124429669231176,0.0131157180294394,0.0103859789669514,0.0120875854045153,
361.0,0.010842771269381,0.0104191051796079,0.00868521258234978,0.00881652347743511,0.0105091826990247,0.0104843517765403,0.0105826295912266,0.012277222238481,0.0115760723128915,0.0107600744813681,0.0115025350823998,0.0114381527528167,0.00992715358734131,0.0108057204633951,0.0102841248735785,0.0109739527106285,0.0109120430424809,0.0109384516254067,0.0122503340244293,0.00846041459590197,0.010072666220367,0.00895574223250151,0.0118634039536119,0.0122941192239523,0.0108150169253349,0.0118805812671781,0.0101945074275136,0.0114232739433646,0.0102207707241178,0.0111557729542255,0.0105811851099133,0.0115989968180656,0.0122014954686165,0.00946843530982733,0.0125077497214079,0.012537432834506,0.0132390912622213,0.0105567462742329,0.0120102884247899,
362.0,0.0108228679746389,0.0103661576285958,0.00863118935376406,0.00879765767604113,0.0104786185547709,0.0104242553934455,0.0106580136343837,0.0123663516715169,0.0113979317247868,0.0107002230361104,0.0114237908273935,0.0114602511748672,0.00995861459523439,0.0108373109251261,0.0104088885709643,0.0110357757657766,0.0110144754871726,0.0110469562932849,0.0122715290635824,0.00839140452444553,0.0100447023287416,0.00898954644799232,0.0118705676868558,0.01241460070014,0.0110332733020186,0.0118890088051558,0.0103807626292109,0.011524248868227,0.0102687431499362,0.0111333429813385,0.0106547502800822,0.011625612154603,0.0122963106259704,0.00949873030185699,0.0125439502298832,0.0125814946368337,0.0131531292572618,0.0106197483837605,0.0121184373274446,
363.0,0.0108484122902155,0.0103406915441155,0.00855139829218388,0.00876455008983612,0.0104529969394207,0.0104461573064327,0.0106502929702401,0.0123885720968246,0.0114998919889331,0.0107051469385624,0.0114631867036223,0.0115101672708988,0.0100208148360252,0.0108224675059319,0.0105135040357709,0.0111599946394563,0.0109657011926174,0.0110919084399939,0.0124174235388637,0.00843899976462126,0.010126780718565,0.00898027140647173,0.0119409170001745,0.0126154366880655,0.0111155612394214,0.0118865026161075,0.0104177258908749,0.0115700177848339,0.0103263976052403,0.0112394206225872,0.010723888874054,0.0116963647305965,0.0124134924262762,0.00962847098708153,0.0125784417614341,0.0125762484967709,0.0131869073957205,0.0106084169819951,0.0121812215074897,
364.0,0.0109400907531381,0.0104092070832849,0.0085624773055315,0.00877497065812349,0.0104818996042013,0.0105043696239591,0.0106263887137175,0.0124174496158957,0.011705401353538,0.0107660526409745,0.0115886572748423,0.0115437563508749,0.0101141575723886,0.0107684079557657,0.0105176568031311,0.0111917434260249,0.0109727410599589,0.0110599305480719,0.012493952177465,0.00855704769492149,0.0102192610502243,0.0089693758636713,0.012036238797009,0.0127057740464807,0.0110932067036629,0.0119418976828456,0.0104068284854293,0.0115547413006425,0.0103592788800597,0.0112864514812827,0.0107584148645401,0.0118116084486246,0.0125003885477781,0.0097655663266778,0.0126126874238253,0.012619468383491,0.0132834734395146,0.0106295282021165,0.0122048472985625,
365.0,0.0110452054068446,0.0105244889855385,0.00869330950081348,0.00885942950844765,0.0105549283325672,0.0104838218539953,0.0106596043333411,0.0125189777463675,0.0117517244070768,0.0108441449701786,0.0116915740072727,0.0115427654236555,0.0102191315963864,0.0107110440731049,0.0103960884734988,0.0110754435881972,0.01118572242558,0.011009088717401,0.0123751889914274,0.00863788276910782,0.0102143064141273,0.00899205449968576,0.012104369699955,0.0126013737171888,0.0111123472452164,0.0120568973943591,0.0105052925646305,0.0115368925035,0.0103665553033352,0.0111469747498631,0.0107708340510726,0.0119293127208948,0.0125504732131958,0.0098095266148448,0.0126555003225803,0.0127727948129177,0.0133220897987485,0.0107566956430674,0.0122671732679009,
366.0,0.0111102210357785,0.0104805435985327,0.0088636726140976,0.00902316905558109,0.010734393261373,0.0105613376945257,0.0108131775632501,0.0125484056770802,0.0118826776742935,0.0110197737812996,0.0117403194308281,0.0117966365069151,0.0103029096499085,0.0108954142779112,0.0105206929147244,0.0113446591421962,0.0112270191311836,0.0111586814746261,0.0125837745144963,0.00873621925711632,0.0103362314403057,0.00920724775642157,0.0123036177828908,0.0128689296543598,0.0112239280715585,0.0120729571208358,0.0106358043849468,0.0116895493119955,0.0104945385828614,0.0113316159695387,0.0108540169894695,0.0119901793077588,0.01270482968539,0.0098473597317934,0.0127836279571056,0.0128462333232164,0.0134223392233253,0.0108445761725307,0.0124338194727898,
367.0,0.0110949520021677,0.0104703046381474,0.00896922219544649,0.00900713447481394,0.0107516217976809,0.0105622718110681,0.0108614265918732,0.012605044990778,0.0119087798520923,0.0111296121031046,0.0117723820731044,0.0118783712387085,0.0102844387292862,0.0109887039288878,0.010609595105052,0.0113841528072953,0.0112157901749015,0.011247543618083,0.0127297984436154,0.00875225197523832,0.0103328675031662,0.00931301154196262,0.0123613923788071,0.0128982895985246,0.0113051505759358,0.0121038090437651,0.0106669710949063,0.0118177961558104,0.0104959141463041,0.0114352004602551,0.0109345531091094,0.0119445966556668,0.0127149559557438,0.00977976247668266,0.0127959419041872,0.0129099106416106,0.0135074006393552,0.0107785500586033,0.0124669093638659,
368.0,0.0110314693301916,0.0105327293276787,0.00895655900239944,0.00892812944948673,0.0106620797887444,0.0105175413191319,0.0107871387153864,0.0126513633877039,0.0118769556283951,0.0111617548391223,0.0117653431370854,0.0118065644055605,0.010260671377182,0.0109981540590525,0.0106362728402019,0.0112153124064207,0.0112300142645836,0.0112409759312868,0.0127228535711765,0.0087101748213172,0.0102538149803877,0.00927255302667618,0.0123050408437848,0.0127293774858117,0.0112967565655708,0.0121554797515273,0.0106216687709093,0.0118561824783683,0.0104221757501364,0.0114218071103096,0.0109347961843014,0.0118573028594255,0.012632261030376,0.00969175342470407,0.0127599705010653,0.0129086310043931,0.0135380579158664,0.0106691336259246,0.0124030448496342,
369.0,0.011003790423274,0.0106063755229115,0.00883778836578131,0.00906696170568466,0.0106891952455044,0.0105615416541696,0.0107208359986544,0.0126059865579009,0.011951026506722,0.0111844213679433,0.011690977960825,0.0118439001962543,0.0103890765458345,0.0111128557473421,0.0107087418437004,0.011218729428947,0.0112959407269955,0.0112448977306485,0.012670710682869,0.00870166532695293,0.0103057343512774,0.00922239571809769,0.012326555326581,0.012766582891345,0.0112194865942001,0.0121730016544461,0.0106147108599544,0.0118391904979944,0.0104821752756834,0.0114650335162878,0.0108220539987087,0.0118496417999268,0.0126669649034739,0.00974689424037933,0.0128673072904348,0.0127568356692791,0.0135193560272455,0.0107276933267713,0.0124265840277076,
370.0,0.0111345248296857,0.0106705883517861,0.00881322659552097,0.00910820160061121,0.0107010724022985,0.0105834333226085,0.0108476020395756,0.012718603014946,0.0120157208293676,0.0110899191349745,0.0117700062692165,0.0118584157899022,0.0104385958984494,0.0111972754821181,0.0106556713581085,0.0112985195592046,0.0112768085673451,0.0112758977338672,0.0126242842525244,0.00870653800666332,0.0103805232793093,0.00924882851541042,0.0123551581054926,0.0129091003909707,0.0113516366109252,0.0121821062639356,0.0106797590851784,0.0118760764598846,0.010590860620141,0.0114377681165934,0.0108848642557859,0.0119110541418195,0.0127384308725595,0.00980241782963276,0.0129286590963602,0.0127230631187558,0.0135871740058064,0.0108404541388154,0.0124669717624784,
371.0,0.0112500004470348,0.0106731820851564,0.00892455223947763,0.00909558497369289,0.0108004054054618,0.0106430500745773,0.0109679512679577,0.012883547693491,0.0120082302019,0.0110735455527902,0.0117892334237695,0.0118823330849409,0.0104212677106261,0.0112323788926005,0.0106281004846096,0.0113167744129896,0.0113314688205719,0.0112763168290257,0.0126172201707959,0.00872718263417482,0.0104747945442796,0.00930049177259207,0.0124164447188377,0.0130676534026861,0.0114695383235812,0.0121931442990899,0.0107723390683532,0.011912495829165,0.0106982160359621,0.0115074338391423,0.0109542207792401,0.0120171252638102,0.0128082046285272,0.00990911293774843,0.0129602355882525,0.0127793671563268,0.0136111723259091,0.0109350280836225,0.012511177919805,
372.0,0.0112838018685579,0.0106823071837425,0.00907574873417616,0.00910517014563084,0.0109695931896567,0.0107540665194392,0.0109906550496817,0.0129842981696129,0.0119914961978793,0.0111962025985122,0.0117338122799993,0.0119301127269864,0.0104065360501409,0.0112691093236208,0.010696429759264,0.0112953642383218,0.0114473737776279,0.0112872030586004,0.0126894414424896,0.00879339408129454,0.0105642098933458,0.00936530902981758,0.0125001221895218,0.0131688760593534,0.0114552741870284,0.0122415851801634,0.0108603378757834,0.0119223305955529,0.0107771130278707,0.0116555374115705,0.0109664388000965,0.0121060516685247,0.0128530999645591,0.0100256875157356,0.0129727134481072,0.0128889000043273,0.0136026572436094,0.0109672546386719,0.0125853326171637,
373.0,0.0113290715962648,0.0108826132491231,0.00904937088489532,0.00919990055263042,0.011033927090466,0.0108577068895102,0.0110003529116511,0.0129483938217163,0.012151462957263,0.0113247381523252,0.0118538504466414,0.0119805494323373,0.0104924608021975,0.0114125041291118,0.0107944458723068,0.0114340763539076,0.0113968746736646,0.0114540820941329,0.0128764752298594,0.00895386654883623,0.0105949826538563,0.0094894552603364,0.0125473262742162,0.01317198574543,0.0113859418779612,0.0123823080211878,0.0109377754852176,0.0119326170533895,0.0108286021277308,0.0116305481642485,0.0110285393893719,0.0120880957692862,0.0128723699599504,0.00999897532165051,0.0129540394991636,0.0130335250869393,0.0137518206611276,0.0109315598383546,0.012744277715683,
374.0,0.0113656502217054,0.0108586503192782,0.00901998579502106,0.00922492798417807,0.0110062453895807,0.0109181730076671,0.0110352709889412,0.0129629215225577,0.0122734038159251,0.0113423084840178,0.0119624054059386,0.0120560387149453,0.0105603951960802,0.0114132640883327,0.0107863834127784,0.0115019232034683,0.0114196091890335,0.0114515256136656,0.0128905987367034,0.00902719795703888,0.0106020728126168,0.00957202538847923,0.0125320265069604,0.0131919980049133,0.0115090282633901,0.0124518638476729,0.011000718921423,0.0119425253942609,0.0108986711129546,0.0115546891465783,0.01102957688272,0.0121129378676414,0.0130264675244689,0.010040863417089,0.0130360135808587,0.0130510469898582,0.0138218374922872,0.0109688434749842,0.012766083702445,
375.0,0.0113573046401143,0.010856400243938,0.00904448516666889,0.00919907912611961,0.0109126325696707,0.0109339421615005,0.0110751194879413,0.0129977492615581,0.0122681241482496,0.0113286161795259,0.0120157850906253,0.0121017936617136,0.0106058744713664,0.0113940304145217,0.0107867736369371,0.0115229468792677,0.0114528005942702,0.0114110168069601,0.0128660695627332,0.00896418374031782,0.0105897663161159,0.00964418891817331,0.0125434612855315,0.0132691776379943,0.0116324918344617,0.01243931427598,0.0109812701120973,0.0119789801537991,0.0109446253627539,0.0115406829863787,0.011041359975934,0.0121561009436846,0.0131082218140364,0.0100537547841668,0.0131220687180758,0.0130126345902681,0.013849793933332,0.0109446924179792,0.0127247050404549,
376.0,0.0113656828179955,0.011035917326808,0.00914973765611649,0.00920776929706335,0.0108659602701664,0.0109660960733891,0.0111399879679084,0.0130485128611326,0.0121951969340444,0.0113969715312123,0.0120441056787968,0.012144397944212,0.0106733776628971,0.0114734619855881,0.0108992205932736,0.0115683302283287,0.0114865554496646,0.0114683713763952,0.0129498410969973,0.00886645261198282,0.0105950962752104,0.00973838474601507,0.0126396864652634,0.0133969085291028,0.0116400551050901,0.0124379973858595,0.0109331849962473,0.0120722213760018,0.010976180434227,0.0116534344851971,0.0111387949436903,0.0122007662430406,0.0130411582067609,0.0100400885567069,0.0131629388779402,0.0130382152274251,0.0139212068170309,0.0108519848436117,0.0127429086714983,
377.0,0.0116865262389183,0.0111048687249422,0.00937102921307087,0.00941254198551178,0.0111677832901478,0.0112024266272783,0.0113791478797793,0.0132723962888122,0.0123720522969961,0.0116582410410047,0.0121782319620252,0.0124293100088835,0.0108761107549071,0.0116028990596533,0.0111072715371847,0.011703010648489,0.0117697864770889,0.0115715898573399,0.0131374159827828,0.00908972229808569,0.0107453744858503,0.00983179174363613,0.0127690145745873,0.0135155534371734,0.011773562990129,0.0127047393471003,0.0112025365233421,0.0122583890333772,0.0111595429480076,0.0118751944974065,0.0113422237336636,0.0123295346274972,0.0131773594766855,0.0103663271293044,0.0133161954581738,0.0132524790242314,0.0141150848940015,0.011082355864346,0.0129191624000669,
378.0,0.0117715653032064,0.0110182957723737,0.00935247633606195,0.00942086149007082,0.0112327579408884,0.0112277343869209,0.011467419564724,0.0134217478334904,0.0124195544049144,0.0116408336907625,0.0121925212442875,0.0124901086091995,0.0108476923778653,0.0117338942363858,0.0111488560214639,0.0117635251954198,0.0118162836879492,0.0116584459319711,0.0131921218708158,0.00924768764525652,0.0107845654711127,0.00990280229598284,0.0128674143925309,0.0135554829612374,0.0118465600535274,0.0127313118427992,0.0112783424556255,0.0123956706374884,0.011237327940762,0.0119909709319472,0.0113935889676213,0.0123888561502099,0.013294517993927,0.0104098683223128,0.0133638577535748,0.0133540071547031,0.0141676552593708,0.0111426049843431,0.0130311558023095,
379.0,0.011738320812583,0.010976823978126,0.0093030659481883,0.00939855352044106,0.011196362785995,0.0111670717597008,0.0114724589511752,0.0134644601494074,0.0124254915863276,0.0115806935355067,0.0121637796983123,0.0124483685940504,0.0108256684616208,0.011860890313983,0.0111341625452042,0.0117804165929556,0.0117612518370152,0.0117319859564304,0.013250938616693,0.00926649756729603,0.0107774529606104,0.00996565539389849,0.0129631962627172,0.013627465814352,0.011936005204916,0.0126963453367352,0.0112796910107136,0.012449542991817,0.0112416446208954,0.0120220240205526,0.0113775068894029,0.0123884808272123,0.0133434869349003,0.0103055713698268,0.0133951045572758,0.0133902309462428,0.0141724543645978,0.0111502893269062,0.0130794821307063,
380.0,0.0118397800251842,0.0111543834209442,0.00946550630033016,0.0095770787447691,0.0113315358757973,0.0112553890794516,0.0115549452602863,0.0134554523974657,0.0125556513667107,0.0117929046973586,0.0122292879968882,0.0125355189666152,0.01107582077384,0.0119724692776799,0.0112334992736578,0.0118426866829395,0.0118550918996334,0.0118079436942935,0.0134697090834379,0.00921939220279455,0.0108508355915546,0.010056821629405,0.0130826830863953,0.0138174565508962,0.0121095385402441,0.0128621440380812,0.0114369541406631,0.0124487783759832,0.0112899709492922,0.0120639251545072,0.0114434994757175,0.0124134700745344,0.013350305147469,0.0103623121976852,0.013530776835978,0.0134791797026992,0.0142858373001218,0.0113057512789965,0.013128443621099,
