Processed by Rodrigo Alejandro Garcia (UWA), rodrigo.garcia@uwa.edu.au
acquisition id,00000,00001,00002,00003,00004,00005,00006,00007,00008,00009,00010,00011,00012,00013,00014,00015,00016,00017,00018,00019,00020,00021,00022,00023,00024,00025,00026,00027,00028,00029,00030,00031,00032,00033,00034,00035,00036,00037,00038,00039,00040,00041,00042,00043,00044,00045,00046,00047,00048,00049,00050
UTC datetime,2021-11-13T02:40:21,2021-11-13T02:40:27,2021-11-13T02:40:31,2021-11-13T02:40:34,2021-11-13T02:40:37,2021-11-13T02:40:41,2021-11-13T02:40:44,2021-11-13T02:40:47,2021-11-13T02:40:50,2021-11-13T02:40:54,2021-11-13T02:40:57,2021-11-13T02:41:00,2021-11-13T02:41:03,2021-11-13T02:41:07,2021-11-13T02:41:10,2021-11-13T02:41:13,2021-11-13T02:41:16,2021-11-13T02:41:20,2021-11-13T02:41:23,2021-11-13T02:41:26,2021-11-13T02:41:30,2021-11-13T02:41:33,2021-11-13T02:41:36,2021-11-13T02:41:39,2021-11-13T02:41:43,2021-11-13T02:41:46,2021-11-13T02:41:49,2021-11-13T02:41:52,2021-11-13T02:41:56,2021-11-13T02:41:59,2021-11-13T02:42:03,2021-11-13T02:42:06,2021-11-13T02:42:09,2021-11-13T02:42:12,2021-11-13T02:42:16,2021-11-13T02:42:19,2021-11-13T02:42:22,2021-11-13T02:42:26,2021-11-13T02:42:29,2021-11-13T02:42:32,2021-11-13T02:42:35,2021-11-13T02:42:39,2021-11-13T02:42:42,2021-11-13T02:42:45,2021-11-13T02:42:49,2021-11-13T02:42:52,2021-11-13T02:42:55,2021-11-13T02:42:59,2021-11-13T02:43:02,2021-11-13T02:43:05,2021-11-13T02:43:09
latitude (deg. north),-32.3094052,-32.3094048,-32.309404533333336,-32.30940433333333,-32.30940413333333,-32.30940433333333,-32.30940483333333,-32.30940533333334,-32.30940583333334,-32.3094065,-32.309407,-32.3094075,-32.309408000000005,-32.30940866666667,-32.30940976666667,-32.30941206666667,-32.309414366666665,-32.30941743333334,-32.309419733333336,-32.309422033333334,-32.3094251,-32.309427400000004,-32.3094297,-32.309432,-32.309432666666666,-32.309433166666665,-32.30943366666667,-32.30943416666667,-32.309434833333334,-32.30943533333333,-32.309436000000005,-32.309436500000004,-32.309437,-32.3094376,-32.309438400000005,-32.309439000000005,-32.309439600000005,-32.3094404,-32.309441,-32.3094416,-32.3094422,-32.309443,-32.3094457,-32.3094484,-32.309452,-32.3094547,-32.3094574,-32.309461,-32.309463699999995,-32.3094664,-32.30947
longitude (deg. east),115.864699,115.864679,115.86466566666667,115.86465566666666,115.86464566666666,115.8646302,115.864617,115.8646038,115.8645906,115.86457300000001,115.8645598,115.8645466,115.8645334,115.8645158,115.86450260000001,115.8644894,115.8644762,115.8644586,115.8644454,115.8644322,115.8644146,115.86440139999999,115.8643882,115.864375,115.86435326666667,115.86433696666666,115.86432066666666,115.86430436666666,115.86428263333333,115.86426633333333,115.86424459999999,115.8642283,115.864212,115.8641998,115.86418353333333,115.86417133333333,115.86415913333333,115.86414286666667,115.86413066666667,115.86411846666667,115.86410626666667,115.86409,115.8640725,115.86405500000001,115.86403166666668,115.86401416666668,115.86399666666667,115.86397333333333,115.86395583333334,115.86393833333334,115.863915

spectral units,reflectance (dimensionless)
wavelength (nm),00000,00001,00002,00003,00004,00005,00006,00007,00008,00009,00010,00011,00012,00013,00014,00015,00016,00017,00018,00019,00020,00021,00022,00023,00024,00025,00026,00027,00028,00029,00030,00031,00032,00033,00034,00035,00036,00037,00038,00039,00040,00041,00042,00043,00044,00045,00046,00047,00048,00049,00050
360.0,0.0101983388885856,0.0106492321938276,0.0113136311993003,0.0103038800880313,0.0108782686293125,0.0112312976270914,0.0112604405730963,0.00852532405406237,0.010418594814837,0.010349728167057,0.0111464094370604,0.0106884026899934,0.0109906923025846,0.012570820748806,0.0128048546612263,0.0110752880573273,0.0112685905769467,0.0113392826169729,0.00912663340568542,0.0112690581008792,0.0100938724353909,0.00985114090144634,0.0113226780667901,0.0114923268556595,0.0125551326200366,0.0123408334329724,0.0136835537850857,0.0128591051325202,0.0127282328903675,0.0146131245419383,0.0118305813521147,0.0114972935989499,0.0100294472649693,0.0104818474501371,0.0105728814378381,0.00950685888528824,0.00808376632630825,0.00964033138006926,0.00915919616818428,0.0102163888514042,0.0101732332259417,0.0120145063847303,0.0105934049934149,0.0119129000231624,0.0107001457363367,0.00928709004074335,0.00847694184631109,0.0100056519731879,0.010468621738255,0.0116814551874995,0.0119607038795948,
361.0,0.0103423492982984,0.0106426328420639,0.0114148240536451,0.0102631412446499,0.0109830368310213,0.0114353056997061,0.0114745711907744,0.0086351353675127,0.0106917945668101,0.0103540550917387,0.0112297646701336,0.0107972370460629,0.0110185043886304,0.0125280739739537,0.0127724800258875,0.0111899301409721,0.0112799620255828,0.011282161809504,0.00917176529765129,0.0115026794373989,0.0101987151429057,0.00988867040723562,0.011324972845614,0.0116235129535198,0.0124973282217979,0.0123527012765408,0.0137716438621283,0.0128325298428535,0.0127540538087487,0.01479656342417,0.0117670083418489,0.0115307848900557,0.0102603081613779,0.0106162214651704,0.0107008414342999,0.00959872920066118,0.00806118827313185,0.00993636716157198,0.00938385352492332,0.0102661736309528,0.0103004714474082,0.0120146861299872,0.0108290305361152,0.0119490809738636,0.0107112042605877,0.00929008051753044,0.00848876405507326,0.0101378774270415,0.0103569012135267,0.0118420273065567,0.0122608793899417,
362.0,0.0103659741580486,0.0106505565345287,0.0112893730401993,0.0102737424895167,0.0110187632963061,0.0114325992763042,0.0115046389400959,0.00854147877544165,0.0103861009702086,0.0104606477543712,0.0113378614187241,0.0108578270301223,0.0111315473914146,0.0125083532184362,0.0127115920186043,0.0111536746844649,0.0112182935699821,0.0114370491355658,0.00926728453487158,0.0113967815414071,0.0101593779399991,0.00992044806480408,0.0114336181432009,0.0115704070776701,0.0125429397448897,0.0125898746773601,0.013838074170053,0.012948164716363,0.0128863425925374,0.0149331949651241,0.0117986788973212,0.01165471971035,0.0101829534396529,0.01046855840832,0.0105812149122357,0.00956688914448023,0.0080462172627449,0.00977740995585918,0.0094417342916131,0.0104134315624833,0.0101952385157347,0.0119450772181153,0.0106563651934266,0.0119655476883054,0.0108724422752857,0.00932825170457363,0.00846708659082651,0.0101411873474717,0.0105056343600154,0.0118239670991898,0.0121766198426485,
363.0,0.0104316771030426,0.0106188375502825,0.011359148658812,0.0104070138186216,0.0111243883147836,0.0115122180432081,0.0115368692204356,0.00848515797406435,0.0103418594226241,0.010553352534771,0.0114357070997357,0.0108794756233692,0.0112397642806172,0.0125180836766958,0.0127599220722914,0.0112374071031809,0.0112911276519299,0.0114600909873843,0.00942025706171989,0.0114390980452299,0.0101517261937261,0.00997513625770807,0.0114981820806861,0.0116957789286971,0.012549726292491,0.0126448692753911,0.0139247560873628,0.0130770951509476,0.0129858553409576,0.0149834398180246,0.0118883801624179,0.0116791939362884,0.0102736968547106,0.0105583127588034,0.0107282837852836,0.00954065378755331,0.00806810613721609,0.00975035689771175,0.00951424241065979,0.010402150452137,0.0103375595062971,0.0119563294574618,0.0106065487489104,0.0120586650446057,0.0108773596584797,0.00938799511641264,0.00849494338035584,0.0101204765960574,0.0106428945437074,0.0118653560057282,0.0122006926685572,
364.0,0.010477433912456,0.0105946874246001,0.0115185715258121,0.0105259288102388,0.0112189380452037,0.0116317439824343,0.0116088474169374,0.00851934496313334,0.0105190696194768,0.0106092551723123,0.0114723388105631,0.0108675677329302,0.0112739382311702,0.0125239435583353,0.0128756845369935,0.0113642001524568,0.0113924415782094,0.011396155692637,0.00950641557574272,0.0115088438615203,0.0102142812684178,0.0100319292396307,0.0115199284628034,0.0118030412122607,0.0126108881086111,0.0126099344342947,0.0140032833442092,0.0131152523681521,0.0129882916808128,0.0149534782394767,0.0119071258231997,0.0116431452333927,0.0103633385151625,0.0107003385201097,0.0108903497457504,0.00953358970582485,0.00808513909578323,0.00985528901219368,0.00955820921808481,0.0103536499664187,0.0105116050690413,0.0120515841990709,0.0106831006705761,0.0121250869706273,0.0108276419341564,0.00942927878350019,0.00861618015915155,0.0101376483216882,0.0106615973636508,0.0119373109191656,0.0122743053361773,
365.0,0.0104475291445851,0.0106484750285745,0.0115917529910803,0.0105180209502578,0.0112320547923446,0.0116992704570293,0.0117172924801707,0.00863490346819162,0.0106633668765426,0.0106425546109676,0.0114479074254632,0.0108641134575009,0.0112387463450432,0.0125288311392069,0.0129810981452465,0.011414485052228,0.0114032980054617,0.0114121912047267,0.00945719983428717,0.0114344740286469,0.0103280292823911,0.0100827561691403,0.0115539757534862,0.0117034967988729,0.0128112025558949,0.0126805584877729,0.0140637215226889,0.0130480779334903,0.0129129895940423,0.0149267222732306,0.0118166534230113,0.0116583341732621,0.0102598257362843,0.0106601752340794,0.0107693681493402,0.00956337247043848,0.00808034464716911,0.00994554068893194,0.00953830685466528,0.0104427244514227,0.0104579608887434,0.0121734095737338,0.0107629848644137,0.012100612744689,0.0109054949134588,0.00944621674716473,0.00879634078592062,0.0102089894935489,0.0105893891304731,0.0119687728583813,0.0122713856399059,
366.0,0.0105734383687377,0.0108345039188862,0.0118169905617833,0.0106201888993382,0.0113854063674808,0.011834111995995,0.0118742911145091,0.00884785410016775,0.0108451005071402,0.0106717459857464,0.0115398485213518,0.0110357841476798,0.0113824289292097,0.0127583919093013,0.0131174670532346,0.0115247908979654,0.0115505373105407,0.0116687817499042,0.00954678561538458,0.0115829557180405,0.0104486662894487,0.0102245938032866,0.0116699803620577,0.0119028501212597,0.0129471058025956,0.0128199467435479,0.0142464563250542,0.0131403990089893,0.0129809426143765,0.0152025893330574,0.0120387235656381,0.0118290269747376,0.0104513065889478,0.0108914505690336,0.0108090182766318,0.00983923580497503,0.00823152158409357,0.0100481491535902,0.00968626700341702,0.0105774300172925,0.0105893267318606,0.0122410953044891,0.0109197637066245,0.012312239035964,0.0110944751650095,0.00958147179335356,0.00877722725272179,0.0102166514843702,0.0107358116656542,0.0120453685522079,0.0124792465940118,
367.0,0.0106394123286009,0.0109110744670033,0.0117858499288559,0.0106256520375609,0.0114987194538116,0.0118939308449626,0.0119360713288188,0.00890858937054873,0.0108298370614648,0.0107209542766213,0.0116281509399414,0.0111266588792205,0.0114090573042631,0.0127925369888544,0.013162225484848,0.0116278612986207,0.0115579040721059,0.0117097906768322,0.00952775590121746,0.0116734839975834,0.0104647856205702,0.0102814603596926,0.0117069743573666,0.011939481832087,0.0129504427313805,0.0127845332026482,0.0142475264146924,0.013273136690259,0.0129765104502439,0.01529301982373,0.0121530313044786,0.0119061749428511,0.0104734832420945,0.0109398011118174,0.0108206523582339,0.00991635862737894,0.00831058528274298,0.0100299566984177,0.00974671356379986,0.0106605654582381,0.010616721585393,0.0123143643140793,0.0109537960961461,0.0123661467805505,0.0110996644943953,0.00970380008220673,0.00872033275663853,0.0102608734741807,0.0107903219759464,0.012034023180604,0.0125898737460375,
368.0,0.0106189791113138,0.0108385412022471,0.0116162309423089,0.0105767156928778,0.0114970812574029,0.011877921409905,0.0119268884882331,0.00879282783716917,0.0107190664857626,0.0107345376163721,0.0116286901757121,0.0111137256026268,0.0113419182598591,0.0127026150003076,0.0131322229281068,0.0116505436599255,0.0115013029426336,0.011600841768086,0.00945576094090939,0.0116348257288337,0.0103993145748973,0.0102103995159268,0.0116631500422955,0.0118566425517201,0.0128813097253442,0.0127009060233831,0.0141531266272068,0.0133305303752422,0.0129434512928128,0.0151842972263694,0.0121339457109571,0.0118883280083537,0.0103293992578983,0.0108196819201112,0.0108272023499012,0.00978147611021996,0.00826832465827465,0.00995019730180502,0.00971567444503307,0.0106234736740589,0.0105369491502643,0.012345539405942,0.0109131261706352,0.0122881568968296,0.0109696676954627,0.00974677409976721,0.00868611596524715,0.0102995987981558,0.0107563259080052,0.0119940023869276,0.0125234443694353,
369.0,0.0106021342799067,0.0107328090816736,0.0116867730394006,0.0106389867141843,0.0114066042006016,0.0118827931582928,0.0119622554630041,0.0086442157626152,0.0107812564820051,0.0106498636305332,0.0115294009447098,0.01111492048949,0.0113854221999645,0.01280552521348,0.0131200114265084,0.0115556549280882,0.0116157373413444,0.0116740213707089,0.0095272483304143,0.011559009552002,0.0103576518595219,0.0100932726636529,0.0116497129201889,0.0119606293737888,0.0128690600395203,0.0128521602600813,0.0142447976395488,0.0132453497499228,0.0130467442795634,0.0151494042947888,0.0121801970526576,0.0119054848328233,0.010299988090992,0.010817052796483,0.0109471417963505,0.00969262979924679,0.00819334946572781,0.00997691508382559,0.00973368901759386,0.0104581853374839,0.0105181830003858,0.012263766489923,0.0109704742208123,0.0123286210000515,0.010944340378046,0.00970926601439714,0.00867435708642006,0.0102411843836308,0.0108083989471197,0.0120622124522924,0.0123812761157751,
370.0,0.0105826258659363,0.0108435843139887,0.0117584774270654,0.0106703164055943,0.0114485155791044,0.0120309442281723,0.012009721249342,0.00871604215353727,0.0109209520742297,0.0107180429622531,0.0116439200937748,0.0111306644976139,0.0115250982344151,0.0128353629261255,0.013080345466733,0.0115620633587241,0.0115968501195312,0.0116734299808741,0.00950009096413851,0.0116859246045351,0.0103900032117963,0.0102695086970925,0.0118338000029325,0.0120393699035048,0.0129361283034086,0.0129115451127291,0.0143690351396799,0.0132323056459427,0.0130851585417986,0.0152325592935085,0.0121859535574913,0.0118243247270584,0.0104165393859148,0.0109131224453449,0.0109725305810571,0.00976749416440725,0.00828833226114511,0.0101783685386181,0.00977147463709116,0.0104142595082521,0.0105894031003118,0.012335711158812,0.0110240988433361,0.0123377414420247,0.0109996879473329,0.00972069799900055,0.00875734724104404,0.0103103891015053,0.0108433002606034,0.0120182605460286,0.0124298576265574,
371.0,0.0106438286602497,0.0109592908993363,0.0117474384605885,0.0107527701184154,0.0114827314391732,0.0121435215696692,0.0120510002598166,0.00881475210189819,0.0108726397156715,0.0108246076852083,0.0117306355386972,0.0111296577379107,0.0116104977205396,0.0128548461943865,0.013108734972775,0.0116064017638564,0.0116204135119915,0.0117199318483472,0.00951101537793875,0.0117904981598258,0.0104623809456825,0.0103606414049864,0.0119740553200245,0.0120396902784705,0.0130300298333168,0.0128851644694805,0.0143862999975681,0.0133144343271852,0.013131495565176,0.0153020285069942,0.0122378403320909,0.0118055352941155,0.0105232512578368,0.0110273659229279,0.0110022565349936,0.00988924782723188,0.00839248206466436,0.0101974308490753,0.00977190863341093,0.0104840230196714,0.0106110395863652,0.0123922871425748,0.0109932841733098,0.0123159540817142,0.0110278837382793,0.00975527334958315,0.00882337894290686,0.0103844711557031,0.0108494870364666,0.0119939967989922,0.0125682856887579,
