day,rain
-8538,0.0
-8537,0.0
-8536,0.0
-8535,0.0
-8534,0.0
-8533,0.0
-8532,0.0
-8531,0.0
-8530,0.0
-8529,0.0
-8528,0.0
-8527,0.0
-8526,0.0
-8525,0.0
-8524,0.0
-8523,0.0
-8522,0.0
-8521,0.0
-8520,0.0
-8519,0.0
-8518,0.0
-8517,0.0
-8516,0.0
-8515,0.0
-8514,0.0
-8513,0.0
-8512,0.0
-8511,0.0
-8510,0.0
-8509,0.0
-8508,0.0
-8507,0.0
-8506,0.0
-8505,0.0
-8504,0.0
-8503,0.0
-8502,0.0
-8501,0.0
-8500,0.0
-8499,0.0
-8498,0.0
-8497,0.0
-8496,0.0
-8495,0.0
-8494,0.0
-8493,0.0
-8492,0.0
-8491,0.0
-8490,0.0
-8489,8.4
-8488,5.0
-8487,0.0
-8486,0.0
-8485,3.8
-8484,7.8
-8483,0.0
-8482,0.0
-8481,0.0
-8480,0.0
-8479,25.8
-8478,0.0
-8477,0.0
-8476,0.0
-8475,0.0
-8474,0.0
-8473,0.0
-8472,0.0
-8471,0.0
-8470,0.0
-8469,0.0
-8468,0.0
-8467,0.0
-8466,1.0
-8465,0.0
-8464,0.0
-8463,2.8
-8462,22.6
-8461,0.0
-8460,17.2
-8459,0.0
-8458,47.0
-8457,33.6
-8456,0.0
-8455,5.0
-8454,0.0
-8453,0.0
-8452,0.0
-8451,3.2
-8450,0.0
-8449,0.0
-8448,44.2
-8447,0.0
-8446,0.0
-8445,0.0
-8444,15.0
-8443,0.0
-8442,0.0
-8441,8.4
-8440,9.6
-8439,21.6
-8438,0.0
-8437,24.6
-8436,0.0
-8435,1.4
-8434,32.0
-8433,0.8
-8432,52.6
-8431,10.0
-8430,0.0
-8429,1.2
-8428,0.0
-8427,0.0
-8426,1.6
-8425,13.0
-8424,0.0
-8423,3.6
-8422,3.6
-8421,1.2
-8420,1.0
-8419,1.0
-8418,96.6
-8417,0.0
-8416,0.2
-8415,1.2
-8414,0.0
-8413,4.2
-8412,78.6
-8411,0.8
-8410,0.0
-8409,2.4
-8408,10.4
-8407,0.0
-8406,11.4
-8405,18.8
-8404,0.0
-8403,5.4
-8402,1.8
-8401,27.4
-8400,0.0
-8399,24.4
-8398,0.0
-8397,0.0
-8396,0.0
-8395,0.0
-8394,0.0
-8393,2.2
-8392,6.6
-8391,32.2
-8390,6.8
-8389,0.0
-8388,8.0
-8387,53.0
-8386,25.8
-8385,83.2
-8384,16.0
-8383,2.8
-8382,
-8381,49.8
-8380,4.6
-8379,25.2
-8378,1.0
-8377,10.2
-8376,19.0
-8375,38.4
-8374,24.6
-8373,65.4
-8372,54.6
-8371,4.6
-8370,5.6
-8369,0.0
-8368,65.2
-8367,0.0
-8366,0.0
-8365,35.2
-8364,0.4
-8363,32.8
-8362,28.8
-8361,2.6
-8360,1.0
-8359,2.4
-8358,57.8
-8357,0.4
-8356,0.2
-8355,36.6
-8354,4.6
-8353,14.8
-8352,0.6
-8351,51.6
-8350,21.0
-8349,4.6
-8348,0.0
-8347,14.8
-8346,0.4
-8345,0.0
-8344,0.0
-8343,27.2
-8342,41.4
-8341,0.8
-8340,21.8
-8339,9.4
-8338,34.4
-8337,50.2
-8336,46.4
-8335,6.8
-8334,164.0
-8333,15.4
-8332,0.0
-8331,0.0
-8330,0.0
-8329,0.0
-8328,14.6
-8327,0.0
-8326,0.0
-8325,0.0
-8324,0.0
-8323,0.0
-8322,24.2
-8321,14.8
-8320,0.0
-8319,0.0
-8318,0.0
-8317,0.0
-8316,0.0
-8315,14.4
-8314,6.2
-8313,13.2
-8312,9.4
-8311,19.6
-8310,0.0
-8309,0.0
-8308,0.0
-8307,3.6
-8306,23.8
-8305,2.8
-8304,4.6
-8303,0.0
-8302,0.0
-8301,0.0
-8300,19.4
-8299,0.0
-8298,0.0
-8297,0.0
-8296,0.0
-8295,1.6
-8294,32.6
-8293,13.2
-8292,0.0
-8291,0.0
-8290,0.0
-8289,0.0
-8288,0.0
-8287,0.0
-8286,0.0
-8285,0.0
-8284,0.0
-8283,0.0
-8282,0.0
-8281,0.0
-8280,0.0
-8279,0.0
-8278,17.8
-8277,0.0
-8276,0.0
-8275,0.0
-8274,0.0
-8273,0.0
-8272,0.0
-8271,0.0
-8270,0.0
-8269,0.0
-8268,0.0
-8267,0.0
-8266,0.0
-8265,0.0
-8264,65.4
-8263,2.4
-8262,0.0
-8261,0.0
-8260,0.0
-8259,0.0
-8258,0.0
-8257,0.0
-8256,0.0
-8255,0.0
-8254,0.0
-8253,0.0
-8252,0.0
-8251,0.0
-8250,0.0
-8249,0.0
-8248,0.0
-8247,0.0
-8246,0.0
-8245,0.0
-8244,0.0
-8243,0.0
-8242,0.0
-8241,0.0
-8240,0.0
-8239,0.0
-8238,0.0
-8237,0.0
-8236,0.0
-8235,0.0
-8234,0.0
-8233,0.0
-8232,0.0
-8231,0.0
-8230,0.0
-8229,0.0
-8228,0.0
-8227,0.0
-8226,0.0
-8225,0.0
-8224,0.0
-8223,0.0
-8222,0.0
-8221,0.0
-8220,0.0
-8219,0.0
-8218,0.0
-8217,0.0
-8216,0.0
-8215,0.0
-8214,0.0
-8213,0.0
-8212,0.0
-8211,0.0
-8210,0.0
-8209,0.0
-8208,0.0
-8207,0.0
-8206,0.0
-8205,0.0
-8204,0.0
-8203,0.0
-8202,0.0
-8201,0.0
-8200,0.0
-8199,0.0
-8198,0.0
-8197,0.0
-8196,0.0
-8195,0.0
-8194,0.0
-8193,0.0
-8192,0.0
-8191,0.0
-8190,0.0
-8189,0.0
-8188,0.0
-8187,0.0
-8186,0.0
-8185,0.0
-8184,0.0
-8183,0.0
-8182,0.0
-8181,0.0
-8180,0.0
-8179,0.0
-8178,0.0
-8177,0.0
-8176,0.0
-8175,0.0
-8174,0.0
-8173,0.0
-8172,0.0
-8171,0.0
-8170,0.0
-8169,0.0
-8168,0.0
-8167,0.0
-8166,0.0
-8165,0.0
-8164,0.0
-8163,0.0
-8162,0.0
-8161,0.0
-8160,0.0
-8159,0.0
-8158,0.0
-8157,0.0
-8156,0.0
-8155,0.0
-8154,0.0
-8153,0.0
-8152,0.0
-8151,0.0
-8150,0.0
-8149,0.0
-8148,0.0
-8147,0.0
-8146,0.0
-8145,0.0
-8144,0.0
-8143,0.0
-8142,0.0
-8141,0.0
-8140,0.0
-8139,0.0
-8138,0.0
-8137,0.0
-8136,0.0
-8135,0.0
-8134,0.0
-8133,0.0
-8132,3.6
-8131,0.0
-8130,0.0
-8129,0.0
-8128,0.0
-8127,0.0
-8126,0.0
-8125,18.7
-8124,0.0
-8123,25.6
-8122,0.0
-8121,2.2
-8120,2.3
-8119,17.2
-8118,0.0
-8117,0.0
-8116,0.0
-8115,0.0
-8114,8.8
-8113,0.0
-8112,0.0
-8111,0.0
-8110,
-8109,
-8108,
-8107,
-8106,
-8105,5.2
-8104,2.2
-8103,0.0
-8102,0.0
-8101,0.0
-8100,0.0
-8099,0.0
-8098,6.8
-8097,0.0
-8096,0.0
-8095,0.0
-8094,0.0
-8093,0.0
-8092,0.0
-8091,0.0
-8090,12.2
-8089,24.2
-8088,3.2
-8087,0.0
-8086,6.2
-8085,15.4
-8084,0.0
-8083,0.0
-8082,1.6
-8081,19.2
-8080,1.4
-8079,0.6
-8078,0.0
-8077,1.6
-8076,0.0
-8075,0.0
-8074,0.0
-8073,0.0
-8072,5.6
-8071,0.0
-8070,0.0
-8069,0.4
-8068,18.0
-8067,0.2
-8066,22.2
-8065,0.0
-8064,0.0
-8063,0.0
-8062,0.0
-8061,0.0
-8060,0.0
-8059,4.4
-8058,74.0
-8057,3.8
-8056,1.6
-8055,0.0
-8054,22.8
-8053,1.0
-8052,52.0
-8051,27.4
-8050,1.6
-8049,2.6
-8048,0.0
-8047,
-8046,18.0
-8045,14.0
-8044,0.0
-8043,0.0
-8042,3.8
-8041,0.0
-8040,1.8
-8039,0.0
-8038,10.6
-8037,10.0
-8036,1.6
-8035,0.0
-8034,1.8
-8033,0.0
-8032,19.3
-8031,0.0
-8030,0.0
-8029,0.0
-8028,0.0
-8027,0.0
-8026,45.8
-8025,0.0
-8024,0.0
-8023,0.0
-8022,0.2
-8021,8.4
-8020,0.0
-8019,5.6
-8018,25.7
-8017,40.8
-8016,0.0
-8015,0.0
-8014,4.6
-8013,0.2
-8012,16.8
-8011,19.6
-8010,17.2
-8009,33.6
-8008,0.0
-8007,0.0
-8006,0.0
-8005,44.2
-8004,52.2
-8003,5.0
-8002,5.6
-8001,0.0
-8000,0.2
-7999,7.0
-7998,0.0
-7997,76.6
-7996,6.0
-7995,3.0
-7994,26.4
-7993,0.0
-7992,0.0
-7991,0.0
-7990,0.0
-7989,0.0
-7988,7.0
-7987,0.0
-7986,0.0
-7985,20.8
-7984,0.0
-7983,4.2
-7982,14.2
-7981,0.0
-7980,0.0
-7979,29.8
-7978,16.0
-7977,23.0
-7976,30.0
-7975,23.4
-7974,0.0
-7973,
-7972,
-7971,
-7970,
-7969,
-7968,166.0
-7967,0.0
-7966,7.7
-7965,0.0
-7964,0.0
-7963,
-7962,48.4
-7961,4.8
-7960,0.0
-7959,0.0
-7958,10.0
-7957,0.4
-7956,0.0
-7955,0.0
-7954,0.0
-7953,0.0
-7952,0.0
-7951,0.0
-7950,0.0
-7949,0.0
-7948,0.0
-7947,0.0
-7946,0.0
-7945,0.0
-7944,0.0
-7943,2.6
-7942,0.0
-7941,0.0
-7940,32.6
-7939,31.8
-7938,1.4
-7937,0.2
-7936,2.2
-7935,37.4
-7934,16.8
-7933,8.0
-7932,0.0
-7931,3.2
-7930,12.6
-7929,11.4
-7928,4.8
-7927,0.0
-7926,0.0
-7925,0.0
-7924,0.0
-7923,0.0
-7922,0.0
-7921,0.0
-7920,0.0
-7919,0.0
-7918,0.0
-7917,0.0
-7916,0.0
-7915,0.0
-7914,0.0
-7913,0.0
-7912,0.0
-7911,0.0
-7910,0.0
-7909,0.0
-7908,0.0
-7907,0.0
-7906,0.0
-7905,0.0
-7904,0.0
-7903,0.0
-7902,0.0
-7901,0.0
-7900,0.0
-7899,0.0
-7898,0.0
-7897,0.0
-7896,0.0
-7895,0.0
-7894,0.0
-7893,0.0
-7892,0.0
-7891,0.0
-7890,0.0
-7889,0.0
-7888,0.0
-7887,0.0
-7886,0.0
-7885,0.0
-7884,0.0
-7883,0.0
-7882,0.0
-7881,0.0
-7880,0.0
-7879,0.0
-7878,0.0
-7877,0.0
-7876,0.0
-7875,0.0
-7874,0.0
-7873,0.0
-7872,0.0
-7871,0.0
-7870,0.0
-7869,0.0
-7868,0.0
-7867,0.0
-7866,0.0
-7865,0.0
-7864,0.0
-7863,0.0
-7862,0.0
-7861,0.0
-7860,0.0
-7859,0.0
-7858,0.0
-7857,0.0
-7856,0.0
-7855,0.0
-7854,0.0
-7853,0.0
-7852,0.0
-7851,0.0
-7850,0.0
-7849,0.0
-7848,0.0
-7847,0.0
-7846,0.0
-7845,0.0
-7844,0.0
-7843,0.0
-7842,0.0
-7841,0.0
-7840,0.0
-7839,0.0
-7838,0.0
-7837,0.0
-7836,0.0
-7835,0.0
-7834,0.0
-7833,0.0
-7832,0.0
-7831,0.0
-7830,0.0
-7829,0.0
-7828,0.0
-7827,0.0
-7826,0.0
-7825,0.0
-7824,0.0
-7823,0.0
-7822,0.0
-7821,0.0
-7820,0.0
-7819,0.0
-7818,0.0
-7817,0.0
-7816,0.0
-7815,0.0
-7814,4.0
-7813,0.0
-7812,0.0
-7811,0.0
-7810,0.0
-7809,0.0
-7808,0.0
-7807,0.0
-7806,0.0
-7805,0.0
-7804,12.4
-7803,0.4
-7802,0.0
-7801,0.0
-7800,0.0
-7799,0.0
-7798,0.0
-7797,0.0
-7796,0.0
-7795,0.0
-7794,0.0
-7793,0.0
-7792,0.0
-7791,0.0
-7790,0.0
-7789,0.0
-7788,0.0
-7787,0.0
-7786,0.0
-7785,0.0
-7784,0.0
-7783,0.0
-7782,0.0
-7781,0.0
-7780,0.0
-7779,0.0
-7778,0.0
-7777,0.0
-7776,0.0
-7775,0.0
-7774,0.0
-7773,0.0
-7772,0.0
-7771,0.0
-7770,0.0
-7769,23.2
-7768,0.0
-7767,0.0
-7766,0.0
-7765,0.0
-7764,0.0
-7763,0.0
-7762,0.0
-7761,0.0
-7760,0.0
-7759,0.0
-7758,0.0
-7757,3.0
-7756,0.0
-7755,0.0
-7754,30.6
-7753,4.4
-7752,0.0
-7751,0.0
-7750,0.0
-7749,0.0
-7748,0.0
-7747,0.0
-7746,0.0
-7745,0.0
-7744,5.0
-7743,0.0
-7742,64.0
-7741,
-7740,32.2
-7739,2.2
-7738,0.0
-7737,0.0
-7736,0.8
-7735,0.0
-7734,0.0
-7733,0.0
-7732,0.0
-7731,0.0
-7730,0.0
-7729,0.0
-7728,0.0
-7727,0.0
-7726,0.0
-7725,15.4
-7724,0.0
-7723,7.2
-7722,0.0
-7721,0.0
-7720,0.0
-7719,0.0
-7718,0.0
-7717,0.0
-7716,0.0
-7715,0.0
-7714,0.0
-7713,5.6
-7712,0.0
-7711,1.4
-7710,1.6
-7709,55.8
-7708,0.0
-7707,0.0
-7706,0.0
-7705,0.0
-7704,8.8
-7703,0.0
-7702,0.0
-7701,0.0
-7700,10.4
-7699,0.8
-7698,0.0
-7697,0.0
-7696,17.4
-7695,0.0
-7694,0.0
-7693,0.0
-7692,20.2
-7691,7.4
-7690,5.6
-7689,12.6
-7688,0.0
-7687,0.0
-7686,0.0
-7685,12.6
-7684,9.2
-7683,9.8
-7682,28.8
-7681,9.6
-7680,19.0
-7679,13.6
-7678,30.0
-7677,0.0
-7676,5.6
-7675,0.0
-7674,76.6
-7673,66.8
-7672,22.2
-7671,22.6
-7670,12.8
-7669,12.6
-7668,40.0
-7667,0.0
-7666,176.6
-7665,6.4
-7664,1.2
-7663,0.0
-7662,0.0
-7661,14.6
-7660,0.0
-7659,17.6
-7658,0.0
-7657,0.0
-7656,0.0
-7655,0.0
-7654,21.2
-7653,1.0
-7652,18.0
-7651,24.0
-7650,11.4
-7649,76.8
-7648,23.6
-7647,23.0
-7646,38.6
-7645,38.8
-7644,44.4
-7643,58.2
-7642,7.6
-7641,37.6
-7640,12.8
-7639,6.6
-7638,
-7637,21.2
-7636,0.0
-7635,25.6
-7634,0.0
-7633,6.2
-7632,35.2
-7631,0.5
-7630,0.0
-7629,68.0
-7628,0.4
-7627,1.2
-7626,6.2
-7625,16.4
-7624,62.2
-7623,14.2
-7622,11.8
-7621,24.4
-7620,15.6
-7619,135.4
-7618,11.2
-7617,
-7616,81.8
-7615,30.0
-7614,16.2
-7613,25.4
-7612,1.6
-7611,10.2
-7610,12.2
-7609,25.6
-7608,77.2
-7607,138.0
-7606,11.4
-7605,4.2
-7604,0.0
-7603,1.6
-7602,0.0
-7601,35.2
-7600,25.6
-7599,47.6
-7598,0.8
-7597,14.6
-7596,0.0
-7595,0.0
-7594,0.0
-7593,0.0
-7592,0.6
-7591,0.0
-7590,0.0
-7589,0.0
-7588,0.0
-7587,0.0
-7586,0.0
-7585,0.0
-7584,0.0
-7583,0.0
-7582,0.0
-7581,0.0
-7580,0.0
-7579,0.0
-7578,0.0
-7577,0.0
-7576,0.0
-7575,0.0
-7574,0.0
-7573,0.0
-7572,0.0
-7571,0.0
-7570,0.0
-7569,0.0
-7568,0.0
-7567,0.0
-7566,0.0
-7565,0.0
-7564,0.0
-7563,0.0
-7562,0.0
-7561,0.0
-7560,0.0
-7559,0.0
-7558,0.0
-7557,0.0
-7556,0.0
-7555,0.0
-7554,0.0
-7553,0.0
-7552,0.0
-7551,0.0
-7550,0.0
-7549,0.0
-7548,0.0
-7547,0.0
-7546,0.0
-7545,0.0
-7544,0.0
-7543,0.0
-7542,0.0
-7541,0.0
-7540,0.0
-7539,0.0
-7538,0.0
-7537,0.0
-7536,0.0
-7535,0.0
-7534,0.0
-7533,0.0
-7532,0.0
-7531,0.0
-7530,0.0
-7529,0.0
-7528,0.0
-7527,35.6
-7526,2.0
-7525,0.0
-7524,0.0
-7523,0.0
-7522,0.0
-7521,0.0
-7520,0.0
-7519,0.0
-7518,0.0
-7517,0.0
-7516,0.0
-7515,0.0
-7514,0.0
-7513,0.0
-7512,0.0
-7511,0.0
-7510,0.0
-7509,0.0
-7508,0.0
-7507,0.0
-7506,0.0
-7505,0.0
-7504,0.0
-7503,0.0
-7502,0.0
-7501,0.0
-7500,0.0
-7499,0.0
-7498,0.0
-7497,0.0
-7496,0.0
-7495,0.0
-7494,0.0
-7493,0.0
-7492,0.0
-7491,0.0
-7490,0.0
-7489,0.0
-7488,0.0
-7487,0.0
-7486,0.0
-7485,0.0
-7484,0.0
-7483,0.0
-7482,0.0
-7481,0.0
-7480,0.0
-7479,0.0
-7478,0.0
-7477,0.0
-7476,0.0
-7475,0.0
-7474,0.0
-7473,0.0
-7472,0.0
-7471,0.0
-7470,0.0
-7469,0.0
-7468,0.0
-7467,0.0
-7466,0.0
-7465,0.0
-7464,0.0
-7463,0.0
-7462,0.0
-7461,0.0
-7460,0.0
-7459,0.0
-7458,0.0
-7457,0.0
-7456,0.0
-7455,0.0
-7454,0.0
-7453,0.0
-7452,0.0
-7451,0.0
-7450,0.0
-7449,0.0
-7448,0.0
-7447,0.0
-7446,0.0
-7445,0.0
-7444,0.0
-7443,0.0
-7442,0.0
-7441,0.0
-7440,0.0
-7439,0.0
-7438,0.0
-7437,0.0
-7436,0.0
-7435,0.0
-7434,0.0
-7433,0.0
-7432,0.0
-7431,0.0
-7430,0.0
-7429,0.0
-7428,0.0
-7427,0.0
-7426,0.0
-7425,0.0
-7424,0.0
-7423,0.0
-7422,0.0
-7421,0.0
-7420,0.0
-7419,0.0
-7418,0.0
-7417,0.0
-7416,0.0
-7415,0.0
-7414,0.0
-7413,0.0
-7412,0.0
-7411,0.0
-7410,0.0
-7409,0.0
-7408,0.0
-7407,0.0
-7406,0.0
-7405,0.0
-7404,0.0
-7403,0.0
-7402,0.0
-7401,0.0
-7400,0.0
-7399,0.0
-7398,0.0
-7397,0.0
-7396,
-7395,
-7394,28.8
-7393,
-7392,
-7391,
-7390,
-7389,
-7388,
-7387,
-7386,
-7385,
-7384,
-7383,
-7382,
-7381,
-7380,
-7379,
-7378,
-7377,
-7376,
-7375,
-7374,
-7373,
-7372,
-7371,
-7370,
-7369,
-7368,
-7367,
-7366,
-7365,
-7364,
-7363,
-7362,
-7361,
-7360,
-7359,
-7358,
-7357,
-7356,
-7355,
-7354,
-7353,
-7352,
-7351,
-7350,
-7349,
-7348,
-7347,
-7346,
-7345,
-7344,
-7343,
-7342,
-7341,
-7340,
-7339,
-7338,
-7337,
-7336,
-7335,
-7334,
-7333,
-7332,
-7331,
-7330,
-7329,
-7328,
-7327,
-7326,
-7325,
-7324,
-7323,
-7322,
-7321,
-7320,
-7319,
-7318,
-7317,
-7316,
-7315,
-7314,
-7313,
-7312,
-7311,
-7310,
-7309,
-7308,
-7307,
-7306,
-7305,
-7304,0.0
-7303,
-7302,178.2
-7301,0.0
-7300,0.0
-7299,0.0
-7298,0.0
-7297,0.0
-7296,0.0
-7295,0.0
-7294,0.0
-7293,0.0
-7292,0.0
-7291,0.0
-7290,0.0
-7289,
-7288,
-7287,
-7286,156.2
-7285,
-7284,
-7283,
-7282,
-7281,
-7280,
-7279,
-7278,
-7277,
-7276,
-7275,
-7274,256.0
-7273,0.0
-7272,0.0
-7271,
-7270,
-7269,
-7268,
-7267,86.2
-7266,0.0
-7265,0.0
-7264,
-7263,0.0
-7262,0.0
-7261,
-7260,
-7259,
-7258,0.0
-7257,0.0
-7256,0.0
-7255,0.0
-7254,0.0
-7253,0.0
-7252,0.0
-7251,
-7250,
-7249,
-7248,
-7247,0.0
-7246,0.0
-7245,
-7244,
-7243,
-7242,12.0
-7241,5.6
-7240,0.0
-7239,0.0
-7238,0.0
-7237,28.8
-7236,0.0
-7235,0.0
-7234,8.6
-7233,11.8
-7232,0.0
-7231,0.0
-7230,0.0
-7229,15.6
-7228,0.0
-7227,0.0
-7226,0.0
-7225,0.0
-7224,0.0
-7223,0.0
-7222,64.0
-7221,0.0
-7220,0.0
-7219,0.0
-7218,24.0
-7217,0.0
-7216,0.0
