Processed by Rodrigo Alejandro Garcia (UWA), rodrigo.garcia@uwa.edu.au
acquisition id,00000,00001,00002,00003,00004,00005,00006,00007,00008,00009,00010,00011,00012,00013,00014,00015,00016,00017,00018,00019,00020,00021,00022,00023,00024,00025,00026,00027,00028,00029,00030,00031,00032,00033,00034,00035,00036,00037,00038,00039,00040,00041,00042,00043,00044,00045,00046,00047,00048,00049,00050
UTC datetime,2021-11-13T02:40:21,2021-11-13T02:40:27,2021-11-13T02:40:31,2021-11-13T02:40:34,2021-11-13T02:40:37,2021-11-13T02:40:41,2021-11-13T02:40:44,2021-11-13T02:40:47,2021-11-13T02:40:50,2021-11-13T02:40:54,2021-11-13T02:40:57,2021-11-13T02:41:00,2021-11-13T02:41:03,2021-11-13T02:41:07,2021-11-13T02:41:10,2021-11-13T02:41:13,2021-11-13T02:41:16,2021-11-13T02:41:20,2021-11-13T02:41:23,2021-11-13T02:41:26,2021-11-13T02:41:30,2021-11-13T02:41:33,2021-11-13T02:41:36,2021-11-13T02:41:39,2021-11-13T02:41:43,2021-11-13T02:41:46,2021-11-13T02:41:49,2021-11-13T02:41:52,2021-11-13T02:41:56,2021-11-13T02:41:59,2021-11-13T02:42:03,2021-11-13T02:42:06,2021-11-13T02:42:09,2021-11-13T02:42:12,2021-11-13T02:42:16,2021-11-13T02:42:19,2021-11-13T02:42:22,2021-11-13T02:42:26,2021-11-13T02:42:29,2021-11-13T02:42:32,2021-11-13T02:42:35,2021-11-13T02:42:39,2021-11-13T02:42:42,2021-11-13T02:42:45,2021-11-13T02:42:49,2021-11-13T02:42:52,2021-11-13T02:42:55,2021-11-13T02:42:59,2021-11-13T02:43:02,2021-11-13T02:43:05,2021-11-13T02:43:09
latitude (deg. north),-32.3094052,-32.3094048,-32.309404533333336,-32.30940433333333,-32.30940413333333,-32.30940433333333,-32.30940483333333,-32.30940533333334,-32.30940583333334,-32.3094065,-32.309407,-32.3094075,-32.309408000000005,-32.30940866666667,-32.30940976666667,-32.30941206666667,-32.309414366666665,-32.30941743333334,-32.309419733333336,-32.309422033333334,-32.3094251,-32.309427400000004,-32.3094297,-32.309432,-32.309432666666666,-32.309433166666665,-32.30943366666667,-32.30943416666667,-32.309434833333334,-32.30943533333333,-32.309436000000005,-32.309436500000004,-32.309437,-32.3094376,-32.309438400000005,-32.309439000000005,-32.309439600000005,-32.3094404,-32.309441,-32.3094416,-32.3094422,-32.309443,-32.3094457,-32.3094484,-32.309452,-32.3094547,-32.3094574,-32.309461,-32.309463699999995,-32.3094664,-32.30947
longitude (deg. east),115.864699,115.864679,115.86466566666667,115.86465566666666,115.86464566666666,115.8646302,115.864617,115.8646038,115.8645906,115.86457300000001,115.8645598,115.8645466,115.8645334,115.8645158,115.86450260000001,115.8644894,115.8644762,115.8644586,115.8644454,115.8644322,115.8644146,115.86440139999999,115.8643882,115.864375,115.86435326666667,115.86433696666666,115.86432066666666,115.86430436666666,115.86428263333333,115.86426633333333,115.86424459999999,115.8642283,115.864212,115.8641998,115.86418353333333,115.86417133333333,115.86415913333333,115.86414286666667,115.86413066666667,115.86411846666667,115.86410626666667,115.86409,115.8640725,115.86405500000001,115.86403166666668,115.86401416666668,115.86399666666667,115.86397333333333,115.86395583333334,115.86393833333334,115.863915

spectral units,Radiance (W m^-2 nm^-1 sr^-1)
wavelength (nm),00000,00001,00002,00003,00004,00005,00006,00007,00008,00009,00010,00011,00012,00013,00014,00015,00016,00017,00018,00019,00020,00021,00022,00023,00024,00025,00026,00027,00028,00029,00030,00031,00032,00033,00034,00035,00036,00037,00038,00039,00040,00041,00042,00043,00044,00045,00046,00047,00048,00049,00050
360.0,0.000752911320887506,0.000786199350841343,0.000835249782539904,0.000760703056585044,0.00080310832709074,0.000829171331133693,0.000831322860904038,0.000629397865850478,0.00076917203841731,0.000764087890274823,0.000822904345113784,0.000789091165643185,0.000811408273875713,0.000928064167965204,0.000945342122577131,0.000817653664853424,0.000831924611702561,0.000837143568787724,0.000673790636938065,0.000831959128845483,0.000745198805816472,0.000727278762497008,0.000835917715448886,0.000848442374262959,0.000926905951928347,0.000911084876861423,0.00101021374575794,0.000949347217101604,0.000939685385674238,0.00107884092722088,0.000873414566740394,0.000848809024319053,0.000740442483220249,0.000773841806221753,0.000780562579166144,0.000701861514244229,0.000596799014601856,0.000711715314537287,0.000676194613333791,0.000754243810661137,0.000751057756133378,0.000886993191670626,0.000782077782787383,0.000879491912201047,0.000789958110544831,0.000685636652633548,0.000625825952738523,0.000738685834221542,0.000772865430917591,0.000862405053339899,0.000883021159097552,
361.0,0.00077714491635561,0.000799708825070411,0.000857732840813696,0.000771193124819547,0.000825287483166903,0.000859271909575909,0.000862222397699952,0.000648861459922045,0.000803402916062623,0.000778024550527334,0.00084382708882913,0.000811326142866164,0.000827952579129487,0.000941384700126946,0.000959749799221754,0.000840833876281977,0.000847599061671644,0.000847764371428639,0.000689184875227511,0.000864334520883858,0.000766351993661374,0.000743054552003741,0.000850981217809021,0.000873414159286767,0.00093907437985763,0.000928206834942102,0.00103482906706631,0.000964262115303427,0.000958365271799266,0.0011118435068056,0.000884196721017361,0.000866446411237121,0.000770980201195925,0.000797724234871566,0.000804082781542093,0.000721267831977457,0.000605733948759735,0.000746638630516827,0.000705121667124331,0.000771420949604362,0.000773998151998967,0.000902807689271867,0.000813715159893036,0.000897877966053784,0.000804861483629793,0.000698075338732451,0.000637862831354141,0.000761780538596213,0.00077823840547353,0.000889833725523204,0.000921307131648064,
362.0,0.000799025117885321,0.000820961140561849,0.000870202085934579,0.000791915692389011,0.000849343079607934,0.000881242216564715,0.000886795169208199,0.000658390170428902,0.000800576468463987,0.000806322728749365,0.000873939658049494,0.000836937862914056,0.000858036684803665,0.00096416292944923,0.00097982888109982,0.00085974222747609,0.000864723173435777,0.000881585176102817,0.00071433640550822,0.000878481310792267,0.00078310037497431,0.000764683238230646,0.000881320738699287,0.000891864590812474,0.000966828956734389,0.000970446737483144,0.00106665992643684,0.000998064293526113,0.000993298948742449,0.0011510734912008,0.000909460184630007,0.000898363592568785,0.000784917618148029,0.000806932453997433,0.00081561622209847,0.000737430353183299,0.000620214676018804,0.000753657659515738,0.000727783248294145,0.000802683178335428,0.000785864540375769,0.000920744787435979,0.000821408932097256,0.000922322680708021,0.000838064472191036,0.00071903585921973,0.000652655959129334,0.000781698210630566,0.000809790333732963,0.000911409442778677,0.000938592420425266,
363.0,0.000827337615191936,0.000842181267216802,0.000900895509403199,0.000825381546746939,0.000882276624906808,0.000913035415578634,0.000914990552701056,0.000672958965878934,0.000820214161649346,0.000836987688671798,0.000906967383343726,0.000862852553837001,0.000891427102033049,0.000992810702882707,0.00101199094206095,0.000891240139026195,0.000895500706974417,0.000908901216462255,0.000747121754102409,0.000907236302737147,0.00080513465218246,0.00079112930689007,0.000911922252271324,0.00092759367544204,0.000995320384390652,0.00100286619272083,0.00110437406692654,0.00103714608121663,0.00102990982122719,0.00118833850137889,0.000942868879064918,0.000926278356928378,0.000814808183349669,0.000837381056044251,0.000850861484650522,0.000756670371629298,0.000639882520772517,0.000773302046582103,0.000754575710743666,0.000824995804578066,0.000819873122964054,0.00094825797714293,0.000841206638142467,0.00095637422055006,0.000862684682942927,0.000744563061743975,0.000673734990414232,0.000802656228188425,0.000844089256133884,0.000941042846534401,0.000967638450674713,
364.0,0.000854932004585862,0.000864499597810209,0.00093988620210439,0.000858889077790082,0.00091543688904494,0.000949120731092989,0.00094725243980065,0.000695156923029572,0.000858329411130399,0.000865688314661384,0.000936113705392927,0.000886765890754759,0.00091992475790903,0.00102192198392004,0.00105062313377857,0.000927289831452072,0.000929594272747636,0.000929897418245673,0.000775699387304485,0.000939092424232513,0.000833459431305528,0.000818579981569201,0.000939996913075447,0.000963098194915801,0.00102901645004749,0.00102893856819719,0.00114263233263046,0.00107017124537379,0.00105981167871505,0.00122016586828977,0.000971591274719685,0.000950051064137369,0.000845622096676379,0.000873120385222137,0.000888624927029014,0.000777916691731662,0.000659726851154119,0.000804166542366147,0.000779925554525107,0.000844831578433514,0.0008577203261666,0.000983378617092967,0.000871713913511485,0.000989376334473491,0.000883508066181093,0.000769405218306929,0.000703058380167931,0.000827206356916577,0.000869959301780909,0.000974054273683578,0.00100155209656805,
365.0,0.000874740595463663,0.000891565112397075,0.000970543071161956,0.000880642619449645,0.000940426543820649,0.000979545176960528,0.000981054035946727,0.000722974829841405,0.000892811978701502,0.000891069474164397,0.00095849932404235,0.000909619906451553,0.000940986792556942,0.00104900181759149,0.00108686881139874,0.000955700932536274,0.000954764254856855,0.00095550884725526,0.000791823258623481,0.000957374519202858,0.000864735222421587,0.00084419921040535,0.000967380008660257,0.00097989896312356,0.00107264390680939,0.00106170552317053,0.00117751362267882,0.00109247677028179,0.00108116620685905,0.00124977005179971,0.000989373307675123,0.000976117618847638,0.00085902470164001,0.000892544747330248,0.000901687133591622,0.000800712732598186,0.000676543219015002,0.000832710531540215,0.00079861405538395,0.000874338264111429,0.00087561400141567,0.00101924338378012,0.000901152787264436,0.00101314834319055,0.000913084717467427,0.00079090369399637,0.000736491463612765,0.000854768382851034,0.0008866181015037,0.0010021097259596,0.00102744658943266,
366.0,0.000903561362065375,0.000925870903301984,0.0010098300408572,0.000907556444872171,0.000972948735579848,0.00101129314862192,0.00101472670212388,0.00075610022759065,0.000926776439882815,0.000911962357349694,0.000986146740615368,0.000943071499932557,0.000972694251686335,0.00109027826692909,0.0011209633667022,0.000984859885647893,0.000987060135230422,0.000997164868749678,0.000815827923361212,0.000989830470643938,0.000892898882739246,0.000873750599566847,0.000997267197817564,0.00101716734934598,0.00110640504863113,0.00109553849324584,0.00121744198258966,0.00112292298581451,0.00110929645597935,0.00129914912395179,0.00102877849712968,0.00101085868664086,0.000893124495632946,0.000930737296584994,0.000923693005461246,0.000840819498989731,0.00070343108382076,0.000858672370668501,0.000827747455332428,0.000903902458958328,0.000904919113963842,0.00104607234243304,0.000933156872633845,0.0010521518997848,0.000948087021242827,0.000818792090285569,0.000750064791645855,0.000873071898240596,0.00091743707889691,0.00102934637106955,0.00106642371974885,
367.0,0.00092604081146419,0.00094968598568812,0.00102582527324557,0.000924843188840896,0.00100083381403238,0.00103523256257176,0.00103890034370124,0.000775392225477844,0.000942615093663335,0.00093313812976703,0.00101209932472557,0.000968450156506151,0.000993029796518385,0.00111344608012587,0.00114562327507883,0.00101207417901605,0.00100598519202322,0.00101920519955456,0.000829283671919256,0.00101604510564357,0.000910841568838805,0.000894885160960257,0.0010189600288868,0.0010391972027719,0.00112718995660543,0.00111274933442473,0.00124008639249951,0.00115527678281069,0.00112945877481252,0.00133108487352729,0.00105778430588543,0.00103629822842777,0.000911598559468985,0.000952186295762658,0.000941815669648349,0.000863107154145837,0.000723342702258378,0.000872994598466903,0.000848341500386596,0.000927881977986544,0.000924065825529397,0.00107182655483484,0.000953404407482594,0.00107633357401937,0.000966100604273379,0.000844606372993439,0.000759006594307721,0.000893093296326697,0.000939175835810602,0.00104742601979524,0.00109580648131669,
368.0,0.000936966389417648,0.000956339470576495,0.00102495902683586,0.000933237315621227,0.00101444590836763,0.0010480493074283,0.00105236994568259,0.000775835767854005,0.000945797597523779,0.000947162741795182,0.00102605833671987,0.000980620388872921,0.0010007550008595,0.00112081621773541,0.00115872267633677,0.00102798664011061,0.00101481832098216,0.00102360115852207,0.000834329752251506,0.00102659966796637,0.00091758428607136,0.000900915416423231,0.00102909898851067,0.00104617176111788,0.00113658339250833,0.00112066545989364,0.00124880229122937,0.00117622036486864,0.00114206643775105,0.00133978761732578,0.00107063970062882,0.00104896747507155,0.000911415321752429,0.000954675429966301,0.000955338997300714,0.000863069319166243,0.000729556253645569,0.00087795639410615,0.000857263279613107,0.000937363016419113,0.000929728499613702,0.00108930969145149,0.000962920486927032,0.00108424643985927,0.000967909465543926,0.000860007421579212,0.000766420154832304,0.000908785907085985,0.000949085224419832,0.00105829164385796,0.00110500701703131,
369.0,0.000939589517656714,0.000951170281041414,0.00103571312502027,0.000942855491302907,0.00101088383235037,0.00105308496858925,0.00106012704782188,0.000766073586419225,0.000955463852733374,0.000943819410167634,0.00102176645305008,0.000985034042969346,0.00100900663528591,0.001134859980084,0.0011627305066213,0.00102409312967211,0.00102941773366183,0.00103458308149129,0.000844330294057727,0.00102439045440406,0.000917922880034894,0.0008944928413257,0.00103242869954556,0.00105998292565346,0.00114049052353948,0.00113899284042418,0.00126241217367351,0.00117383839096874,0.0011562374420464,0.00134258077014238,0.00107944163028151,0.00105509592685848,0.000912812538444996,0.000958636170253158,0.000970165070611984,0.000858986808452755,0.00072611658833921,0.000884180946741253,0.0008626256021671,0.000926832377444953,0.000932149530854076,0.00108684785664082,0.000972232781350613,0.00109259539749473,0.000969916756730527,0.000860461150296032,0.000768744794186205,0.000907601148355752,0.000957869284320623,0.00106898555532098,0.00109726178925484,
370.0,0.000940095924306661,0.000963277940172702,0.00104455137625337,0.000947885797359049,0.00101701635867357,0.00106875563506037,0.0010668704053387,0.00077427999349311,0.00097015080973506,0.000952125585172325,0.00103437481448054,0.000988780404441059,0.00102381943725049,0.00114021531771868,0.00116197811439633,0.00102710316423327,0.00103019340895116,0.00103699637111276,0.000843930116388947,0.00103810627479106,0.000922984501812607,0.000912280462216586,0.00105124257970601,0.00106950418557972,0.0011491667246446,0.00114698288962245,0.00127645744942129,0.00117547728586942,0.00116240559145808,0.00135316769592464,0.00108252582140267,0.0010504008969292,0.000925341853871942,0.000969455228187144,0.000974732683971524,0.000867684546392411,0.000736284826416522,0.000904184125829488,0.000868038216140121,0.000925139291211963,0.000940697966143489,0.00109582929871976,0.000979313743300736,0.00109600962605327,0.000977145158685744,0.000863527529872954,0.000777949346229434,0.000915912096388638,0.000963252678047866,0.00106762896757573,0.00110419269185513,
371.0,0.000945046311244369,0.000973055663052946,0.00104303378611803,0.000954719085711986,0.00101953104604036,0.00107820134144276,0.00106998661067337,0.000782645947765559,0.000965362065471709,0.000961097422987223,0.00104154192376882,0.00098818214610219,0.00103087513707578,0.00114135863259435,0.00116390082985163,0.00103051145561039,0.00103175558615476,0.00104059162549675,0.000844465859699994,0.00104685698170215,0.000928935944102705,0.000919902638997883,0.00106315477751195,0.00106898241210729,0.00115691276732832,0.00114405050408095,0.00127733359113336,0.00118216464761645,0.00116592179983854,0.00135863944888115,0.00108657579403371,0.00104819214902818,0.00093434052541852,0.00097909988835454,0.000976870534941554,0.000878048478625715,0.000745153345633298,0.000905411434359849,0.000867630122229457,0.000930857437197119,0.000942135055083781,0.00110028882045299,0.000976073904894292,0.00109351135324687,0.000979145872406662,0.000866153102833778,0.000783411902375519,0.000922018487472087,0.000963306345511228,0.00106492533814162,0.00111591536551714,
