Processed by Rodrigo Alejandro Garcia (UWA), rodrigo.garcia@uwa.edu.au
acquisition id,00000,00001,00002,00003,00004,00005,00006,00007,00008,00009,00010,00011,00012,00013,00014,00015,00016,00017,00018,00019,00020,00021,00022,00023,00024,00025,00026,00027,00028,00029,00030,00031,00032,00033,00034,00035,00036,00037,00038,00039,00040,00041,00042,00043,00044,00045
UTC datetime,2021-11-13T02:57:17,2021-11-13T02:57:24,2021-11-13T02:57:27,2021-11-13T02:57:30,2021-11-13T02:57:33,2021-11-13T02:57:36,2021-11-13T02:57:40,2021-11-13T02:57:43,2021-11-13T02:57:46,2021-11-13T02:57:50,2021-11-13T02:57:53,2021-11-13T02:57:56,2021-11-13T02:58:00,2021-11-13T02:58:03,2021-11-13T02:58:06,2021-11-13T02:58:09,2021-11-13T02:58:13,2021-11-13T02:58:16,2021-11-13T02:58:19,2021-11-13T02:58:23,2021-11-13T02:58:26,2021-11-13T02:58:29,2021-11-13T02:58:33,2021-11-13T02:58:36,2021-11-13T02:58:39,2021-11-13T02:58:42,2021-11-13T02:58:46,2021-11-13T02:58:49,2021-11-13T02:58:52,2021-11-13T02:58:56,2021-11-13T02:58:59,2021-11-13T02:59:02,2021-11-13T02:59:06,2021-11-13T02:59:09,2021-11-13T02:59:12,2021-11-13T02:59:15,2021-11-13T02:59:19,2021-11-13T02:59:22,2021-11-13T02:59:26,2021-11-13T02:59:29,2021-11-13T02:59:32,2021-11-13T02:59:36,2021-11-13T02:59:39,2021-11-13T02:59:42,2021-11-13T02:59:45,2021-11-13T02:59:49
latitude (deg. north),-32.30975513333333,-32.3097535,-32.3097528,-32.3097521,-32.3097514,-32.3097507,-32.30975013333333,-32.309750533333336,-32.30975093333333,-32.30975146666667,-32.309751866666666,-32.30975226666666,-32.3097528,-32.309753199999996,-32.3097536,-32.309754,-32.3097564,-32.3097582,-32.30976,-32.3097624,-32.309764200000004,-32.309766,-32.3097684,-32.3097702,-32.309772,-32.309772800000005,-32.30977386666667,-32.30977466666667,-32.30977546666667,-32.309776533333334,-32.30977733333334,-32.30977813333334,-32.3097792,-32.30978,-32.3097812,-32.3097824,-32.309784,-32.3097852,-32.309786800000005,-32.309788000000005,-32.309789200000004,-32.3097908,-32.309792,-32.309790400000004,-32.3097888,-32.30978666666667
longitude (deg. east),115.86478593333334,115.864757,115.8647446,115.86473219999999,115.8647198,115.8647074,115.8646899,115.8646746,115.8646593,115.8646389,115.8646236,115.8646083,115.8645879,115.8645726,115.8645573,115.864542,115.86452093333334,115.86450513333334,115.86448933333334,115.86446826666666,115.86445246666666,115.86443666666666,115.8644156,115.8643998,115.864384,115.8643649,115.86433943333333,115.86432033333334,115.86430123333334,115.86427576666667,115.86425666666666,115.86423756666667,115.8642121,115.864193,115.86417660000001,115.8641602,115.86413833333333,115.86412193333334,115.86410006666667,115.86408366666667,115.86406726666667,115.86404540000001,115.864029,115.8640266,115.8640242,115.86402100000001

spectral units,Radiance (W m^-2 nm^-1 sr^-1)
wavelength (nm),00000,00001,00002,00003,00004,00005,00006,00007,00008,00009,00010,00011,00012,00013,00014,00015,00016,00017,00018,00019,00020,00021,00022,00023,00024,00025,00026,00027,00028,00029,00030,00031,00032,00033,00034,00035,00036,00037,00038,00039,00040,00041,00042,00043,00044,00045
360.0,0.00104408443439752,0.000795796688180417,0.000933809787966311,0.000859025865793228,0.000998832867480814,0.000941632897593081,0.0008361442014575,0.000937699340283871,0.00105954485479742,0.00102005118969828,0.000897182733751833,0.0008096779929474,0.000801020418293774,0.000830998586025089,0.00105701724532992,0.00101811182685196,0.000914276810362935,0.000523246533703059,0.000756453024223447,0.000745806493796408,0.000885667919646949,0.000822101079393178,0.000965046929195523,0.000851726450491697,0.00086320360423997,0.000779099529609084,0.00106851989403367,0.000932854716666043,0.00114499451592565,0.000928855733945966,0.00100351846776903,0.00105276308022439,0.000971977598965168,0.00104536663275212,0.000925747561268508,0.000936715572606772,0.000892853946425021,0.000946603482589126,0.00088199315359816,0.00100020412355661,0.000851323420647532,0.000880765204783529,0.000920331629458815,0.000938781420700252,0.000952564529143274,0.000886500347405672,
361.0,0.00107552565168589,0.00081742845941335,0.000950192683376372,0.000882275751791894,0.00103319191839546,0.000962979451287538,0.000855165533721447,0.000949704612139612,0.00108062091749161,0.00104980648029596,0.000925659202039242,0.000831183337140828,0.000824578921310604,0.000850261421874166,0.00109043426346034,0.0010284804739058,0.000937162956688553,0.000537299318239093,0.000780711590778083,0.000772402563598007,0.000903176318388432,0.00084096088539809,0.000985512160696089,0.000866664340719581,0.000887813279405236,0.000796357460785657,0.00109732092823833,0.000949987617786974,0.00118121551349759,0.00095513672567904,0.00103442429099232,0.00107435812242329,0.000998899806290865,0.00107512983959168,0.000946816115174443,0.000962097139563411,0.000920629827305675,0.000966392457485199,0.000902646803297102,0.00102450244594365,0.000867638096679002,0.000908733170945197,0.000957060256041586,0.000963305297773331,0.000971154309809208,0.000898983795195818,
362.0,0.00111823342740536,0.000840307155158371,0.00099671259522438,0.000902296451386064,0.00105577323120087,0.000989958760328591,0.000868825940415263,0.000976149807684124,0.00111813261173666,0.00108368846122175,0.000937380595132709,0.000862946966663003,0.000839331303723156,0.000870575720909983,0.00111933739390224,0.00105999934021384,0.000958026270382106,0.00055245339171961,0.000799140136223286,0.000793301092926413,0.000936251482926309,0.000868170114699751,0.00101163028739393,0.000895504956133664,0.000920217658858746,0.000816110288724303,0.00112655723933131,0.000991355744190514,0.00122128496877849,0.000973398215137422,0.00106495327781886,0.00110592890996486,0.00104195403400809,0.00111687602475286,0.000979071483016014,0.000987104489468038,0.000942993850912899,0.000986558850854635,0.000923291023354977,0.00106912723276764,0.000887148431502283,0.000934549141675234,0.000992558198049665,0.000981260323897004,0.00100178213324398,0.000925697677303106,
363.0,0.00114891852717847,0.000871985859703273,0.00103071541525424,0.000927454966586083,0.001081517431885,0.00102450989652425,0.000905826920643449,0.00101666280534118,0.00115133542567492,0.00111559208016843,0.000968533451668918,0.000887892849277705,0.000866570451762527,0.000903936626855284,0.00114971015136689,0.00109740777406842,0.000989521155133843,0.000578809645958245,0.000822295085527003,0.000819940818473697,0.000968110864050686,0.000897711142897606,0.00105081230867654,0.00092515698634088,0.000945208186749369,0.00083911040564999,0.00117106223478913,0.00101614533923566,0.00125253002624959,0.00100428890436888,0.00109955435618758,0.00113682704977691,0.00107676931656897,0.00114997511263937,0.00100471684709191,0.00101795536465943,0.000973891525063664,0.00102472968865186,0.000960730481892824,0.00110613706056029,0.000919163750950247,0.000968285894487053,0.00102406134828925,0.00101252645254135,0.00103342183865607,0.000952796719502658,
364.0,0.00118489400483668,0.000903999782167375,0.00105663423892111,0.000956933363340795,0.0011106007732451,0.00105616566725075,0.000947850756347179,0.00105591712053865,0.00118450506124645,0.00114756776019931,0.00100829289294779,0.000909891095943749,0.000895598961506039,0.000936749565880746,0.00118752161506563,0.00113015680108219,0.00102245749440044,0.000603070424403995,0.000851665448863059,0.000848323106765747,0.000993075082078576,0.000926363805774599,0.0010892238933593,0.000955751398578286,0.000970442953985184,0.000865818408783525,0.00121656130068004,0.00103794457390904,0.00128295389004052,0.00103953829966486,0.00113681715447456,0.00116734148468822,0.00109916867222637,0.00118092319462448,0.00103068898897618,0.0010536297922954,0.00100952014327049,0.00106498610693961,0.00100096117239445,0.00113403261639178,0.000952875474467874,0.00100155244581401,0.00105271593201905,0.00104588211979717,0.00106419320218265,0.000986745581030846,
365.0,0.00124387303367257,0.000927927030716091,0.00109126511961222,0.000987651292234659,0.00114149716682732,0.00107907108031213,0.000971642381045967,0.00108148995786905,0.00122609327081591,0.00118288770318031,0.00103633257094771,0.000939167221076787,0.000914189906325191,0.000955077703110874,0.0012333772610873,0.00115522183477879,0.00104662484955043,0.000614656368270516,0.000885118264704943,0.000873645185492933,0.00101451913360506,0.000952757545746863,0.00111474050208926,0.000988914631307125,0.00100387656129897,0.000895476841833442,0.00124703336041421,0.00108006363734603,0.00132641813252121,0.00106706889346242,0.00117387156933546,0.00120223732665181,0.0011179685825482,0.00122015224769711,0.0010682309512049,0.00109045195858926,0.00104188756085932,0.00108923169318587,0.00102717150002718,0.0011619197903201,0.000977194053120911,0.00102624285500497,0.00108145561534911,0.00106898869853467,0.00109598715789616,0.00103116885293275,
366.0,0.00128603167831898,0.000959620287176222,0.00113155378494412,0.00102213572245091,0.00118764687795192,0.00112708657979965,0.00100692803971469,0.00111846951767802,0.00126609380822629,0.00121625605970621,0.00106513220816851,0.000980577315203846,0.000952957663685083,0.000982014928013086,0.00126659334637225,0.00119567336514592,0.00108142860699445,0.000649547029752284,0.000920569524168968,0.000910831789951772,0.00105609442107379,0.000978685333393514,0.00115562148857862,0.00101378199178725,0.00101802032440901,0.000924909953027964,0.00128311093430966,0.00112441112287343,0.00139016204047948,0.00110375427175313,0.00120978720951825,0.0012498825090006,0.00116071722004563,0.00125110486987978,0.00111111043952405,0.00112756912130862,0.00107356929220259,0.00112227466888726,0.00105786952190101,0.00119976373389363,0.00101155741140246,0.00106256012804806,0.00111130718141794,0.00111309974454343,0.00113449792843312,0.0010505496757105,
367.0,0.00130680343136191,0.000982885831035674,0.00115011306479573,0.00104489724617451,0.00122616766020656,0.00115183123853058,0.00103450450114906,0.00114313827361912,0.00129035115242004,0.00124399038031697,0.00108993053436279,0.00100127246696502,0.000972130917944014,0.0010032719001174,0.00129243219271302,0.00122641236521304,0.00110022933222353,0.000670356268528849,0.000942709273658693,0.000929192232433707,0.00108656985685229,0.0009984738426283,0.00118149886839092,0.00103944272268564,0.00104167684912682,0.000944477738812566,0.00130633101798594,0.0011519892141223,0.0014208898646757,0.00112996704410762,0.00123604119289666,0.00128006131853908,0.00119491701480001,0.00128379766829312,0.00113053945824504,0.0011484008282423,0.00109031214378774,0.00115121400449425,0.00108191522303969,0.00122559373266995,0.00103787961415946,0.00108743540477008,0.00113512121606618,0.00114285049494356,0.00115960778202862,0.00106510473415256,
368.0,0.001313989283517,0.000996037968434393,0.00115301739424467,0.00105247518513352,0.00124195439275354,0.00115023145917803,0.00104752299375832,0.00115289143286645,0.00130140339024365,0.00126410508528352,0.0011051109759137,0.00100038119126111,0.000975989969447255,0.00101225322578102,0.00130946177523583,0.00123810337390751,0.0011085068108514,0.000675622664857656,0.000949948444031179,0.00092980352928862,0.00109458016231656,0.00100925925653428,0.00118961161933839,0.00106174708344042,0.00106835132464767,0.000950288609601557,0.001316481619142,0.001158926053904,0.0014209751971066,0.0011434213956818,0.00125294050667435,0.00128973310347646,0.00120949558913708,0.00130963302217424,0.001133450306952,0.00115583802107722,0.00109725946094841,0.00116568768862635,0.00109637679997832,0.00124117254745215,0.00105035025626421,0.00109835050534457,0.00114822911564261,0.00115211913362145,0.00116972730029374,0.00108028925023973,
369.0,0.00132229935843498,0.00100682268384844,0.00116614997386932,0.00105249334592372,0.00123279029503465,0.00114985229447484,0.00104993965942413,0.00115964224096388,0.00131156109273434,0.00127748853992671,0.00110859470441937,0.000998449278995395,0.000993347843177617,0.00101050804369152,0.00131449697073549,0.00123639544472098,0.00112838658969849,0.000685689097736031,0.00095192389562726,0.000934527139179409,0.00108777673449367,0.00101183482911438,0.0011958391405642,0.00107033853419125,0.00107316626235843,0.000945763487834483,0.00132563710212708,0.00115494919009507,0.00142794463317841,0.00115362950600684,0.00126594014000148,0.00129475607536733,0.00121129013132304,0.0013128852006048,0.00114658649545163,0.00116493506357074,0.00110939121805131,0.00116366555448622,0.00110405765008181,0.00126067397650331,0.0010528537677601,0.00110651820432395,0.0011509774485603,0.0011560037964955,0.00117584830150008,0.00109108816832304,
370.0,0.00133073178585619,0.0010123394895345,0.00118438946083188,0.00106655352283269,0.00123909115791321,0.00115583126898855,0.00105269276537001,0.0011652234243229,0.00131240661721677,0.00129652104806155,0.00112617935519665,0.000997145427390933,0.00099857896566391,0.00101266370620579,0.00132435106206685,0.00124635628890246,0.00113371293991804,0.000688783067744225,0.000965302635449916,0.000946052488870919,0.00110022677108645,0.00101396592799574,0.00120142882224172,0.0010772350942716,0.00108113011810929,0.000953048816882074,0.00133627920877188,0.00116428965702653,0.00143736379686743,0.00116136984433979,0.00126945052761585,0.00130017113406211,0.00121702789328992,0.00131925276946276,0.00115174392703921,0.00117460289038718,0.00110892613884062,0.00118548376485705,0.0011015156051144,0.00126200413797051,0.00104917224962264,0.00111094687599689,0.00116353610064834,0.00116367847658694,0.00117869372479618,0.00109428947325796,
371.0,0.00133719970472157,0.00101774372160435,0.00118271610699594,0.00107154587749392,0.00125087052583694,0.00116206065285951,0.00106324092485011,0.00117038714233786,0.00132099923212081,0.00130008009728044,0.00112882780376822,0.00100475759245455,0.000996983493678272,0.00101356953382492,0.00132796145044267,0.00124989333562553,0.00113322830293328,0.000680450408253819,0.000969400745816529,0.000954701972659677,0.0011051946785301,0.00102440919727087,0.00120544410310686,0.0010806618956849,0.00108602119144052,0.000955388357397169,0.00133951252792031,0.00116659956984222,0.00144040188752115,0.00116545497439802,0.0012686027912423,0.00130346755031496,0.00122194236610085,0.00132389459758997,0.00115172157529742,0.00118203845340759,0.00111397576984018,0.00119373830966651,0.00110645510721952,0.00125887140166014,0.00104999775066972,0.00111285306047648,0.00116979563608766,0.00117258925456554,0.00118199002463371,0.00109885714482516,
372.0,0.00134271045681089,0.00102415692526847,0.00116751005407423,0.00106392928864807,0.00125882984139025,0.00116600748151541,0.00107786769513041,0.0011769674019888,0.0013396447757259,0.00129056803416461,0.00111797743011266,0.00101637316402048,0.000996288727037609,0.00101558619644493,0.00132773770019412,0.00124670099467039,0.00113417604006827,0.000670754408929497,0.000967096944805235,0.000961618847213686,0.00109969242475927,0.00103798613417894,0.00120879744645208,0.00108408345840871,0.00108749384526163,0.000953765353187919,0.00133684813044965,0.00116369454190135,0.00144079304300249,0.00116869737394154,0.00126948289107531,0.00130665302276611,0.0012241838267073,0.00132499251049012,0.00115651404485106,0.001187022193335,0.00112703558988869,0.00118460680823773,0.001117407460697,0.00126154464669526,0.00105841481126845,0.00111800583545119,0.00116589094977826,0.00117845030035824,0.00118635734543204,0.00110612192656845,
373.0,0.00135331705678254,0.00102822354529053,0.00118184112943709,0.00106824922841042,0.00126246165018529,0.00117199181113392,0.00108261627610773,0.0011885390849784,0.00135236827190965,0.00130072410684079,0.0011348141124472,0.00101420341525227,0.00100349017884582,0.00103122228756547,0.00134418136440217,0.00126148771960288,0.00113890110515058,0.000683947815559804,0.000990861328318715,0.00098173099104315,0.00111453304998577,0.00103620637673885,0.00121593999210745,0.00109820999205112,0.00109563674777746,0.000973000598605722,0.00134345586411655,0.00118678703438491,0.00145751691889018,0.00117931049317122,0.00127847341354936,0.0013181243557483,0.00122895429376513,0.00132884504273534,0.00118036125786602,0.00119343551341444,0.00113038637209684,0.00120077864266932,0.00111141370143741,0.0012720157392323,0.00106883596163243,0.00113628862891346,0.00116732495371252,0.00117870839312673,0.00118991860654205,0.001108359079808,
374.0,0.0013773450627923,0.00103083846624941,0.00119155750144273,0.0010792778339237,0.00126977963373065,0.00118107418529689,0.00108972156886011,0.00119053723756224,0.0013602776452899,0.00131521362345666,0.0011447339784354,0.00102692563086748,0.00101034971885383,0.00103006686549634,0.00135156442411244,0.00127078499644995,0.00115649087820202,0.000695952505338937,0.000995228998363018,0.000997480005025864,0.00112444499973208,0.00104532949626446,0.00123165256809443,0.00110671576112509,0.00110171013511717,0.000983147532679141,0.00134995277039707,0.00120010017417371,0.00147552229464054,0.00119538884609938,0.001296088215895,0.00132122752256691,0.00123762967996299,0.00133990508038551,0.00117642141412944,0.00119506940245628,0.00113691354636103,0.00120947347022593,0.00112209073267877,0.00127585837617517,0.00108266132883728,0.00113383145071566,0.00117971701547503,0.0011940523982048,0.00119987491052598,0.00110831263009459,
